post_id,user_id,time_id,brand_id,language_id,sentiment_id,sentiment_score,likes_count,shares_count,comments_count,impressions,engagement_rate,buzz_change_rate,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth
e23dk4wqpyw5,user_x6n73dmu,185,181,4,9,0.3497,4085,767,483,42177,0.12649,69.5,0.3497,0.9148,0.9377,0.0326
ulu589op0c4a,user_4kfbahg4,186,182,1,1,0.469,3108,344,956,75383,0.05847,86.6,0.469,0.899,-0.707,-0.3361
096kz9jubo7l,user_l7b65chr,187,183,8,13,0.0774,1682,1897,953,89243,0.05078,-20.2,0.0774,0.58,-0.2087,-0.335
rryxmp0nra55,user_1rlgn3v5,188,184,4,7,0.9123,981,1997,958,66422,0.05925,-32.2,0.9123,0.3584,-0.8118,-0.1568
bmawjatkma8h,user_wutcddpn,189,185,4,5,0.287,3156,1907,511,87960,0.06336,20.2,0.287,0.1054,0.3487,-0.2561
ra1828xx0jxx,user_nu94l3lu,190,186,6,1,0.5822,322,414,488,42421,0.02885,90.4,0.5822,0.9905,0.1021,-0.1259
jmiw9a1wi1lt,user_3e5q1k0b,191,187,8,12,-0.4606,870,1031,739,4333,0.60927,54.4,-0.4606,0.2842,-0.5773,0.3573
hqbhve2p0fby,user_00r6js0d,192,188,7,6,-0.4325,1865,1006,442,13367,0.24784,30.4,-0.4325,0.2061,-0.7254,0.3358
ktl4b0gf8tae,user_7j0cqdyy,193,189,6,8,0.8279,3291,312,144,24785,0.15118,91.5,0.8279,0.6255,0.1909,0.3679
o47rtlyjiept,user_sjp8akfp,194,190,3,6,-0.548,2900,186,398,45394,0.07675,82.0,-0.548,0.1679,0.5235,-0.329
6viq2n7poav6,user_539vo4v4,195,191,9,4,-0.588,737,820,1000,64605,0.03957,88.3,-0.588,0.0963,0.6622,0.2686
wsl3cjgloeja,user_wx6um1j8,196,192,8,12,-0.4706,2506,109,100,44220,0.06139,50.1,-0.4706,0.2652,-0.251,-0.1496
s2l80a78xfd5,user_sp8oag9t,197,193,10,3,-0.2055,3690,780,808,72675,0.07262,32.7,-0.2055,0.3365,-0.7395,0.4548
jnd61tckdheq,user_pvjqpjqe,198,194,3,4,-0.6116,3008,1158,855,80637,0.06226,-41.9,-0.6116,0.1672,0.8282,-0.3213
zk98rb4idkyd,user_7p11hrzd,199,195,5,3,-0.6822,1247,486,201,77253,0.02503,-3.2,-0.6822,0.9067,-0.5087,-0.3561
67lpjhx4smda,user_vep69sop,200,196,1,1,0.5363,651,1363,469,45296,0.05481,-42.5,0.5363,0.2879,0.9813,-0.2827
yp81al335ues,user_96h74y72,201,197,10,8,0.326,2232,1317,540,83801,0.04879,-63.6,0.326,0.0552,-0.929,-0.3978
4lb6p6fp6p7q,user_v85gc2bn,202,198,1,2,-0.7108,2094,677,253,36776,0.08222,-98.3,-0.7108,0.7855,-0.0567,-0.1921
euvr0r10wrj6,user_wssjsdac,203,199,1,3,-0.2109,453,2000,408,97344,0.02939,91.4,-0.2109,0.4376,-0.8892,-0.3807
7zzuzxnusb9z,user_f3gi1xnu,204,200,2,5,0.5455,4049,261,505,49516,0.09724,-25.4,0.5455,0.7418,-0.1964,0.4842
j2q7jyooqjzx,user_pd8yiipm,205,201,6,11,-0.1475,178,54,400,43392,0.01456,-48.4,-0.1475,0.111,-0.386,0.3111
5kwnge45phpa,user_w1lfheh2,206,202,6,2,-0.4279,2212,1055,48,50838,0.0652,-71.4,-0.4279,0.8179,0.3437,0.3475
qz24sljjm2wh,user_nqu8zo09,207,203,10,12,-0.2166,1161,1807,306,81141,0.04034,35.1,-0.2166,0.6092,0.1588,0.4478
7ejflsiet3nv,user_k82ysx3z,208,204,1,2,-0.5079,4201,1303,700,40494,0.1532,-93.5,-0.5079,0.3331,-0.0821,-0.338
c3opdcy8m0g2,user_ofzd2et0,209,205,6,4,-0.8459,3745,751,416,21744,0.2259,-45.4,-0.8459,0.0509,-0.1523,-0.0905
44iuiadqj772,user_hyqak6an,210,206,9,1,0.87,3162,1683,192,88349,0.05701,-96.8,0.87,0.8498,-0.6631,-0.1966
t0v6mwjc31r6,user_813rh2sb,211,207,7,9,0.917,4289,632,945,59786,0.09811,-0.8,0.917,0.7049,0.1173,-0.3009
6g8tk8lg0l3t,user_1i4qqttm,212,208,6,8,0.9178,924,1167,500,28601,0.09059,34.0,0.9178,0.8007,-0.5592,-0.4877
mops7a3bdt7x,user_6o2hmhzz,213,117,10,7,0.4872,2589,1879,231,97185,0.04835,73.5,0.4872,0.8142,-0.1828,0.2133
mvix863rdp2s,user_7gy3erhp,214,209,9,9,0.3458,2623,1340,791,21153,0.22474,64.4,0.3458,0.5742,-0.7021,0.443
7o5j33d2522q,user_vzrxsn7d,215,210,1,8,0.4206,1700,1870,431,68081,0.05876,32.5,0.4206,0.2182,-0.6141,0.0696
vm8pby43gbp7,user_vhrd5ny2,216,211,4,9,0.6464,4687,1488,911,84660,0.08369,-45.9,0.6464,0.7841,0.6674,-0.3879
7v5jf9bf8yol,user_do27uxxo,217,212,6,12,-0.6846,1095,825,319,4821,0.46442,-96.3,-0.6846,0.1807,-0.8646,0.1634
r84in45mekqs,user_gv4hxtvt,218,213,1,6,-0.7168,4259,549,578,62584,0.08606,-25.6,-0.7168,0.8014,0.3321,-0.293
y94ymwjq8x8x,user_ijzzygde,219,214,9,3,-0.2444,689,1923,999,76652,0.0471,90.1,-0.2444,0.8089,0.2908,0.3429
wuc7kbvccqqv,user_92o9lxl2,220,215,1,15,0.1422,2129,816,842,33393,0.1134,-25.6,0.1422,0.2778,0.2685,0.2078
r5gvioe7jfa7,user_p375i71x,221,216,8,11,0.093,1786,1335,965,13136,0.31105,-82.9,0.093,0.231,0.122,0.2876
x2w75mj81px4,user_ecxyt9wp,222,217,10,7,0.9692,4512,1907,569,72283,0.09667,-40.6,0.9692,0.7536,0.9683,-0.4967
2dhpevwoz8oq,user_08ekth7u,223,218,9,14,-0.1247,1986,1729,311,40784,0.09871,-61.4,-0.1247,0.6129,0.1205,0.4644
vwiutcqkn50i,user_0wyds1ok,224,219,6,14,0.0174,4321,1769,22,50196,0.12176,28.5,0.0174,0.3085,0.1883,0.4493
58gvnpk2aron,user_bjkvshr8,225,220,6,3,-0.692,1041,1518,196,87653,0.03143,-64.2,-0.692,0.5045,-0.7719,-0.2196
o2fi9yq731m4,user_y7fcd7sf,226,221,5,5,0.3363,3226,439,248,53551,0.07307,71.4,0.3363,0.2006,0.9196,0.1304
8cuh8bffcqej,user_ouv34yjw,227,222,9,14,0.1204,2554,582,673,89137,0.04273,-25.5,0.1204,0.619,-0.2339,-0.3357
oea8e3zu5sky,user_rcuxwa0p,228,223,5,9,0.7824,80,193,93,41654,0.00878,-89.8,0.7824,0.8849,-0.7147,0.2309
r62gkyyjxa92,user_eqmvzszg,229,224,2,7,0.2316,3323,1827,912,43394,0.13969,55.3,0.2316,0.0227,-0.8501,-0.0405
zb996rwauue0,user_bhimijt6,230,225,4,12,-0.2901,2021,411,522,2457,1.20227,-46.9,-0.2901,0.647,-0.5096,0.4888
iba35j73cegw,user_r3dyf5nb,231,226,4,14,-0.1648,3321,706,857,11120,0.4392,-30.5,-0.1648,0.2701,-0.8519,0.4697
m29ghj7wsdyu,user_3euf1uii,232,227,4,12,-0.8851,234,1746,840,27011,0.1044,40.1,-0.8851,0.4044,-0.5719,-0.0073
58goff1ltyqm,user_93w9couh,233,228,6,12,-0.8896,4117,522,283,81890,0.0601,-80.7,-0.8896,0.0384,0.7774,-0.3297
a8ha1cl6e42t,user_ggn5kf41,234,229,6,1,0.7939,2968,354,889,5305,0.79377,83.6,0.7939,0.7845,0.1089,-0.1042
v6kku43xlge7,user_ba3n5w6w,235,129,2,1,0.6628,4925,728,352,44189,0.13589,59.6,0.6628,0.7491,-0.6274,-0.371
gi84c2vu3bid,user_y1m1sx3d,236,230,9,1,0.366,1206,871,656,63727,0.04288,-52.9,0.366,0.0072,-0.035,0.0939
0ydedl9mfdm7,user_4aap9lca,237,231,2,2,-0.2564,3157,781,165,50964,0.0805,97.0,-0.2564,0.5266,-0.4024,-0.2584
ge1g8m9cw7gl,user_r384qb0n,238,232,8,7,0.3706,1200,941,118,83958,0.0269,74.3,0.3706,0.8483,-0.0287,-0.4744
45ds603o2n69,user_kzrihsap,239,233,5,4,-0.5977,3950,372,403,25613,0.18447,94.6,-0.5977,0.9642,0.4968,0.0398
7hjfcqwaw402,user_c32239o2,240,234,10,14,0.0696,369,883,619,59762,0.0313,-44.2,0.0696,0.9713,-0.9524,-0.4338
r5jseevvr3vx,user_dztzvf0t,241,235,4,12,-0.5936,2082,210,469,98483,0.02803,-33.3,-0.5936,0.9414,0.1982,-0.454
3ffnsgd3uzxp,user_fua6dnuc,242,236,4,3,-0.9431,4785,1923,727,11846,0.62763,65.6,-0.9431,0.9678,-0.2088,0.091
ebmgzlxls9pb,user_fh16q59u,243,237,1,10,0.0039,139,994,207,79363,0.01688,-41.1,0.0039,0.5867,-0.2968,0.2232
pnnigr9q8wod,user_b5qiorzn,244,238,5,14,0.0877,2441,1461,560,25079,0.17791,0.6,0.0877,0.5301,0.4291,-0.4897
29etmsvfcem8,user_5hxr2t74,245,239,5,3,-0.859,134,34,531,44190,0.01581,22.4,-0.859,0.9341,0.589,-0.4758
fqz1yrf0hh1l,user_fq6l7e80,246,240,5,3,-0.439,4049,1608,947,92826,0.07114,31.9,-0.439,0.2014,0.1252,0.0735
1b798ym0oopg,user_nd3uzuxh,247,241,7,3,-0.9933,4334,1475,554,45345,0.14032,24.7,-0.9933,0.4552,-0.0636,0.3537
ctcuycwyxpx8,user_uu51iu2x,248,242,10,6,-0.269,2452,762,282,19003,0.18397,96.8,-0.269,0.3132,-0.6428,0.3552
swgt0cli96uc,user_k7r639d6,249,243,7,4,-0.7808,1773,937,70,99880,0.02783,-48.2,-0.7808,0.7212,-0.5853,-0.0085
6e3f4kkud3af,user_oryzhq3p,250,244,7,15,-0.0524,4842,1527,665,92066,0.0764,38.1,-0.0524,0.5871,0.9024,-0.2605
a0yrta9cli6a,user_3ll50e5y,251,245,7,8,0.6454,4467,1541,802,26398,0.25797,9.2,0.6454,0.7665,0.1636,-0.322
4lfws6ketf5m,user_ittg19ak,252,246,8,9,0.594,3486,733,680,78688,0.06225,-50.9,0.594,0.6696,-0.1285,0.0403
0aryt9iod3xd,user_zu2qn7ee,253,247,2,14,0.1954,4845,692,890,38879,0.1653,38.1,0.1954,0.6056,-0.2572,-0.4289
w3qgrtb6laa5,user_55e58pku,254,248,2,3,-0.2931,2473,1660,872,9365,0.53443,81.2,-0.2931,0.1067,-0.6169,0.4528
3pibm33jq7yl,user_p643gcdk,255,249,1,3,-0.9299,1609,1187,721,84505,0.04161,32.2,-0.9299,0.3699,-0.2113,-0.428
zgslex7srg74,user_ntucq7qd,256,250,8,15,0.1279,1768,1454,332,92950,0.03823,36.2,0.1279,0.0601,-0.6416,0.029
bj28kyfvv976,user_wdc3vdmt,257,251,8,13,0.0625,4123,1794,714,94947,0.06983,4.0,0.0625,0.6828,0.4223,0.3004
dte9cywueqar,user_unpcn7hk,258,252,8,3,-0.9089,1285,1880,599,35541,0.1059,-11.7,-0.9089,0.6943,-0.8375,-0.1568
r6fepo2m5grx,user_rw6m7hhv,259,253,6,14,-0.0367,1573,27,16,50695,0.03187,-89.3,-0.0367,0.9269,0.1187,0.4285
lim5mtt3217t,user_rf3yx29i,260,254,2,3,-0.644,3866,1642,79,22910,0.24386,22.5,-0.644,0.5251,-0.9663,0.004
tnn7qk2fg1ye,user_5ivyjce1,261,255,7,12,-0.3264,2132,848,611,53390,0.06725,95.2,-0.3264,0.2553,0.1431,-0.1392
nr12icn29kba,user_1i5o7uje,262,112,1,4,-0.3874,461,1274,119,90435,0.0205,-64.2,-0.3874,0.1779,-0.0186,0.4476
x71onv9ax540,user_qj0xxick,263,256,1,3,-0.7594,3758,845,921,25392,0.21754,37.6,-0.7594,0.5245,-0.4772,-0.1735
bj9cvhbi5e8y,user_axcqnqqw,264,257,8,4,-0.8258,920,468,970,51022,0.04621,36.2,-0.8258,0.4932,-0.0332,0.4626
3n4bm9uo3dbs,user_7unwh466,265,258,10,9,0.6177,3302,58,570,97366,0.04036,67.4,0.6177,0.2845,-0.0379,0.1515
90wke9dbfm82,user_xnwgkd7y,266,259,7,6,-0.4385,4902,1505,195,82486,0.08003,59.0,-0.4385,0.2273,0.1621,-0.4805
4wb7rf67omw4,user_5p5pbgn8,267,260,1,9,0.2451,2711,1838,838,97362,0.05532,-56.7,0.2451,0.917,0.92,-0.4016
joysx6gzuuow,user_rlpf8x03,268,261,10,6,-0.4193,4699,760,528,67731,0.08839,-12.7,-0.4193,0.8291,-0.9213,0.4192
q1rm1wfgnrxi,user_lcrdw0zr,269,262,6,8,0.267,834,1171,35,16510,0.12356,89.8,0.267,0.0048,0.4353,0.125
mpoqfaopzwr7,user_11oft571,270,263,1,7,0.2874,3407,380,311,62865,0.06518,94.7,0.2874,0.0204,0.3559,0.073
dk80xuyym7et,user_m8jp1nlj,271,264,6,9,0.6308,913,871,120,56593,0.03364,94.3,0.6308,0.8675,0.2575,0.2826
w9ayatzcx1eo,user_pz6fmfoz,272,265,6,4,-0.3636,4206,67,656,32230,0.15293,-13.2,-0.3636,0.2525,-0.2002,-0.4728
xo06efdfz85k,user_50qhwqi6,273,266,4,5,0.5136,2904,1328,644,63735,0.0765,-95.8,0.5136,0.7937,-0.977,0.1726
vun6gbniy3wr,user_wgo5pfgm,274,267,8,15,0.0776,3186,878,611,27922,0.16743,-7.2,0.0776,0.4906,-0.9971,0.366
folsc6irtsqh,user_sobywbiv,275,268,9,8,0.2251,609,1724,381,76781,0.03534,-89.7,0.2251,0.2169,0.2381,0.4398
m5hynvc6sw8i,user_lnamtti4,276,145,8,10,-0.1085,3804,376,960,31347,0.16397,-59.2,-0.1085,0.4223,-0.6577,-0.4724
o4qa4cpwupg3,user_psc1822t,277,269,5,6,-0.6584,3626,1873,615,89640,0.0682,-97.1,-0.6584,0.2531,-0.11,0.1734
cuzmdkjph98f,user_za0k61d6,278,270,1,9,0.7248,1825,1987,536,28271,0.15379,93.3,0.7248,0.3484,0.662,-0.1816
3c6fbknk3v2z,user_blyltmgc,279,271,1,4,-0.8038,3773,860,275,66034,0.07432,-2.5,-0.8038,0.3563,0.8871,0.1207
f1m7kdrrreil,user_i5fik9k9,280,272,4,7,0.7913,582,1593,936,83636,0.03719,23.3,0.7913,0.8056,-0.2286,-0.409
z20i4py2wshe,user_igkiajku,281,273,3,8,0.461,2712,1022,725,80795,0.05518,-91.4,0.461,0.9783,-0.6002,-0.3538
k335mg9z094l,user_qsajcedk,282,274,3,11,-0.1278,918,1623,899,62125,0.05537,28.5,-0.1278,0.2097,0.6751,0.3418
7rn0do97fq3e,user_888fznmy,283,275,10,3,-0.9724,626,1264,264,1758,1.22525,-99.7,-0.9724,0.7251,0.6158,-0.3037
wvw252au8pm9,user_xz6dlllw,284,276,2,1,0.3502,3876,39,445,83302,0.05233,43.3,0.3502,0.4128,-0.9134,0.2264
9hj6ccfikne6,user_b38uv4km,285,57,1,5,0.3796,595,1567,611,85961,0.03225,67.4,0.3796,0.7847,0.1919,0.1929
pubp0p3bu901,user_p6ogbmdu,286,277,8,15,-0.0161,1736,510,921,33123,0.09561,-74.6,-0.0161,0.3275,0.6515,-0.3299
ku7t7ya4fl3j,user_i0m2ftea,287,187,3,2,-0.9748,2595,1379,247,44723,0.09438,-32.4,-0.9748,0.9654,-0.8166,0.1254
xz0b3fqjb8jk,user_qej28wba,288,278,10,6,-0.5477,2018,288,947,9480,0.34314,69.2,-0.5477,0.391,0.6936,-0.1542
sym3wc5rdgx7,user_kzaxqmgx,289,279,7,6,-0.316,4333,1687,268,70208,0.08956,21.9,-0.316,0.2225,0.7083,0.1477
iaopjzh5ix4g,user_u2dixpij,290,280,7,7,0.6936,522,691,567,52007,0.03422,1.0,0.6936,0.0667,0.9491,-0.2808
phofbnahlsfq,user_mnodc4bi,291,281,3,9,0.5658,1724,297,956,7745,0.38437,0.7,0.5658,0.0729,0.4055,0.4682
qgev4efv7pdt,user_m27g42ms,292,282,4,7,0.5863,2324,1867,166,76009,0.05732,11.8,0.5863,0.7077,0.496,-0.4563
rid26vskemw3,user_bf8tnujb,293,283,5,12,-0.9917,4267,949,780,17795,0.33694,-7.2,-0.9917,0.8204,-0.9068,0.004
8uw8iw40l7wk,user_cu6btp1h,294,284,9,3,-0.3915,2867,1076,456,13947,0.3154,-66.9,-0.3915,0.0289,0.2816,-0.452
2rliot9hhxqn,user_v8sx5ptz,295,285,10,12,-0.6373,4682,217,363,88030,0.05977,55.3,-0.6373,0.6884,0.7689,-0.3378
pa75brpjlxk9,user_vb6vycls,296,286,6,3,-0.733,385,195,866,19645,0.0736,45.4,-0.733,0.9804,0.5942,-0.3869
o8qy8vge82b8,user_xevfv0sk,297,287,9,3,-0.6036,4316,294,106,49293,0.09567,-32.0,-0.6036,0.8311,0.9891,0.2332
yvvd8ekd9jr6,user_y1b6arau,298,288,9,1,0.4777,1754,1781,19,67492,0.05265,91.1,0.4777,0.7481,0.1314,-0.1033
g076gm6luqnz,user_x5nvgkab,299,289,7,9,0.9982,1580,1075,603,10281,0.31689,78.7,0.9982,0.8306,-0.5414,0.0127
qy1tzwmpvu5v,user_z73a9yt6,300,290,4,13,-0.0231,4934,334,862,38064,0.16104,-26.1,-0.0231,0.476,0.0064,0.3198
yut8tl3yuup3,user_34v4gtuv,301,291,5,8,0.2747,2263,641,627,21564,0.16374,-32.5,0.2747,0.1454,0.2639,-0.3886
xjxsmtqtgarw,user_m0oetxu6,302,292,7,2,-0.8154,4599,485,692,54182,0.1066,90.5,-0.8154,0.5074,0.2943,-0.1456
nc2emdwfhzsf,user_8xc7pwzh,303,293,8,9,0.2459,860,1687,908,41344,0.08356,48.8,0.2459,0.3113,0.853,-0.1959
7xox8r8dgx6o,user_57r6dkm6,304,294,4,1,0.7564,4563,83,338,4675,1.06609,-33.3,0.7564,0.8498,0.2679,0.0449
3joqyp08fre9,user_jyq7ygu9,305,295,1,3,-0.7537,2153,1403,904,94010,0.04744,97.2,-0.7537,0.7641,-0.2924,0.2989
5bpbfzezdkge,user_se0j8g8t,306,296,5,2,-0.5992,3943,1891,741,93586,0.07025,-16.8,-0.5992,0.7789,-0.3722,-0.1258
9bpl7p6uzp27,user_xd05siey,307,297,4,2,-0.7396,4860,1346,959,2975,2.4084,12.7,-0.7396,0.885,-0.6456,-0.3393
a8bejrty7w9v,user_8p32tjhb,308,298,5,4,-0.398,728,1901,671,3434,0.96097,68.6,-0.398,0.9456,0.5248,0.1895
qp55ky69wdq4,user_fdyvfkbm,309,299,10,8,0.2799,4464,567,542,40695,0.13694,81.5,0.2799,0.6639,0.1288,-0.1885
mu0254ch2rcg,user_p2jlki9d,310,300,6,12,-0.8535,1177,1000,240,15982,0.15123,-84.2,-0.8535,0.8712,0.3918,-0.0621
ngef937z6x1e,user_6nxypnbp,311,301,9,1,0.9448,3283,75,621,83035,0.04791,91.0,0.9448,0.5221,0.3494,-0.3562
f3egia2ic0fu,user_49kt8gqi,312,302,5,13,-0.1756,2443,117,265,39875,0.07084,26.0,-0.1756,0.6185,0.5359,0.4783
fokzzu8pvh3h,user_w882627k,313,303,9,6,-0.8713,3061,1785,191,88077,0.05718,41.6,-0.8713,0.4674,0.4534,0.3777
hgp4dltwhnxv,user_umj8cj2l,314,304,2,8,0.6787,360,1923,799,92300,0.03339,78.0,0.6787,0.0874,0.3088,-0.3439
hqqp2smntcpr,user_51ui4vby,315,305,4,2,-0.8874,3576,311,81,56658,0.07003,-17.3,-0.8874,0.4918,-0.3366,0.1067
wn5wygeactft,user_9bvknq30,316,306,3,3,-0.4319,4390,367,576,70617,0.07552,-94.9,-0.4319,0.9032,0.7791,0.3349
5k2jpbq56we1,user_va7brj2w,317,307,8,1,0.4778,2817,1174,44,25737,0.15677,24.6,0.4778,0.1148,0.882,-0.2587
pvuviqpe8etc,user_8wojwydl,318,308,5,7,0.2645,4411,1726,543,88983,0.07507,-45.9,0.2645,0.9865,-0.0844,-0.4514
31kgtaskb6b2,user_tmvu514q,319,309,6,5,0.4638,3510,1247,476,27536,0.19004,65.8,0.4638,0.896,-0.5945,0.3571
8mfxadutcwye,user_jf63kds7,320,310,9,1,0.2824,3538,662,473,9639,0.4848,61.4,0.2824,0.5486,-0.3817,-0.2713
vjvbe6v4norj,user_qbfzbqpa,321,311,9,4,-0.9532,308,450,20,46470,0.01674,-44.3,-0.9532,0.1324,-0.7001,-0.3658
tn1xuxgcxi6k,user_4glw6rrj,322,312,9,7,0.7348,563,789,234,65862,0.02408,-87.9,0.7348,0.9394,0.9124,0.4671
0i40sv2aw072,user_712gqz18,323,313,10,12,-0.2578,374,1820,881,29087,0.10571,56.4,-0.2578,0.7256,-0.0261,-0.4939
ohda0x6v7vhp,user_lgx1q6on,324,314,10,3,-0.8737,851,1642,857,44903,0.0746,17.0,-0.8737,0.8251,-0.636,-0.3417
abmowip9eyx0,user_lehr6gma,325,315,2,7,0.8175,3797,1487,74,48440,0.11061,-54.6,0.8175,0.7612,-0.9325,0.1959
ahqgcm9sphvp,user_cm7p0o8g,326,316,7,8,0.484,4949,991,490,38584,0.16664,-21.8,0.484,0.9324,0.327,-0.1906
w660kqfeb28v,user_28jh1fk7,327,317,10,9,0.3012,295,89,758,60816,0.01877,67.4,0.3012,0.0722,0.8158,-0.4696
1x2b6lknzotk,user_pvewwait,328,219,3,12,-0.6384,2204,774,470,4182,0.82448,-60.4,-0.6384,0.5049,-0.0071,0.3157
9u5mw5upsa57,user_l90x6vdk,329,318,5,6,-0.4581,2822,1378,301,19396,0.23205,-63.1,-0.4581,0.4155,-0.3528,0.2408
0dhoti9rh1cu,user_6ewjlpsx,330,319,7,3,-0.4298,4348,1279,753,17324,0.36827,90.4,-0.4298,0.8039,0.1392,-0.2995
fb5dmmx0q7wm,user_potbol01,331,320,4,11,0.1654,1776,849,43,3286,0.81192,-80.1,0.1654,0.8681,0.1023,-0.249
a266nttnpiqv,user_6adpqlis,332,321,3,6,-0.672,3734,1467,363,62962,0.08837,8.2,-0.672,0.2596,0.0203,0.0105
vi9ua91zjtp0,user_czzlz8in,333,322,3,9,0.3338,3439,1529,431,71791,0.0752,-26.2,0.3338,0.5192,0.8109,0.1882
tw5ocuje43b1,user_s1qkqxu7,334,323,4,5,0.3232,658,436,510,33733,0.04754,-42.7,0.3232,0.8906,0.8633,0.298
15s6xlsbblwb,user_znolfmm2,335,324,1,8,0.6376,3157,1661,592,19954,0.27112,-82.2,0.6376,0.4459,-0.1143,-0.0275
11927flyjq6u,user_f029e35y,336,325,3,1,0.5377,3620,966,381,60374,0.08227,-71.1,0.5377,0.5911,0.8411,0.4938
crwpq4kzur1i,user_rb3zmsu9,337,326,9,8,0.7058,3718,266,664,34753,0.13374,-37.2,0.7058,0.6943,0.8539,-0.3627
3dx6zmuw3j0j,user_8af5e49v,338,327,4,1,0.9714,1030,744,356,86041,0.02475,24.7,0.9714,0.2215,0.2822,0.0113
z8omys33p49q,user_bck65ymt,339,328,2,14,-0.0089,4747,1667,639,66942,0.10535,-64.7,-0.0089,0.23,0.2811,-0.3016
89zhzs6utlnt,user_n1rg4hvw,340,329,2,4,-0.9052,3111,540,108,92832,0.04049,-72.5,-0.9052,0.5518,0.3585,-0.021
9h6jsbsyubg6,user_kaf5mbn4,341,330,2,1,0.9494,2340,933,382,43078,0.08484,-16.9,0.9494,0.253,0.5874,-0.1534
zrwyri0tca14,user_dktr8pra,342,331,9,3,-0.5509,4412,1933,688,85771,0.08199,-86.3,-0.5509,0.7901,-0.8758,-0.3383
qnkbxwym5zvr,user_skwu8l4q,343,332,9,5,0.4743,1595,1051,777,22767,0.15034,92.1,0.4743,0.4982,0.6093,0.3865
ayazfxcnkmye,user_hj5fkkiy,344,333,8,8,0.9592,3490,368,687,24241,0.18749,66.9,0.9592,0.1318,0.3829,0.3373
vcb0ngn9rnqw,user_0l0ft0qc,345,334,6,12,-0.5873,2362,1382,421,2852,1.46037,49.3,-0.5873,0.6504,-0.7739,-0.2358
6u84ldpp911j,user_lw8kfutw,346,335,1,12,-0.4508,4608,191,164,34754,0.1428,-16.7,-0.4508,0.8154,-0.3788,-0.2241
btlvmr252ahe,user_94hehp26,347,336,9,1,0.6769,2412,209,806,4568,0.75021,-58.3,0.6769,0.689,0.091,-0.1349
1t01tam7ckca,user_961ya6a0,348,337,9,12,-0.8724,2319,410,741,75508,0.04595,1.3,-0.8724,0.0452,0.4411,0.0051
pr01ecxd03w3,user_0fmr54wh,349,338,8,2,-0.2927,296,735,657,7505,0.22491,77.6,-0.2927,0.9503,-0.8306,-0.0679
j87sli7in3w3,user_pwerw79c,350,339,5,14,0.0622,4616,244,931,43441,0.1333,88.5,0.0622,0.4019,-0.1605,-0.2303
uqvfz9y7ggwc,user_jquh3olu,351,340,8,3,-0.7484,2397,1696,682,16645,0.28687,-74.2,-0.7484,0.3271,0.7571,0.0131
yhzd6t5jb1dh,user_ypt9ygpr,352,341,6,11,-0.0117,1538,936,54,46077,0.05486,-95.3,-0.0117,0.1005,0.5725,-0.3241
w81fwt353mv7,user_uzhh5tb8,353,342,1,9,0.211,2267,368,626,96381,0.03383,42.3,0.211,0.5385,-0.3132,0.1269
91xsv1ngtw3r,user_ult9mc2t,354,343,6,12,-0.4604,3786,1408,103,76825,0.06894,-49.9,-0.4604,0.1422,-0.1048,0.2788
m15n0i612kvu,user_rn3kgjjd,355,344,3,7,0.9482,4067,1900,947,66088,0.10461,81.6,0.9482,0.5929,0.8156,-0.0654
qtwcmpaac8pk,user_opgct230,356,345,8,4,-0.664,1860,1297,42,84754,0.03774,-58.5,-0.664,0.5523,0.329,-0.2901
0x9xl9gcw0pk,user_jbgkpkey,357,346,3,10,0.076,4728,1067,972,63420,0.1067,-52.4,0.076,0.0176,-0.7081,-0.4445
87cl0xynmhnd,user_cntp6452,358,347,1,4,-0.8715,4251,46,103,24642,0.17855,42.3,-0.8715,0.9619,0.5903,0.3864
7nnu732wcwi9,user_0z89ealp,359,348,5,11,-0.1264,2168,496,571,30478,0.10614,-16.4,-0.1264,0.7135,0.2441,0.2322
8hr4zfmtk3c6,user_e88gn5dq,360,349,7,2,-0.8202,4561,1606,939,61916,0.11476,8.9,-0.8202,0.6093,0.5749,-0.4484
1fy39nyxgo85,user_3zzvv8vp,361,350,2,5,0.3901,2659,643,619,80416,0.04875,-70.3,0.3901,0.7316,-0.0261,-0.0773
boby3y4jaeth,user_m3a1h40b,362,315,1,4,-0.6114,4468,761,225,67956,0.08025,-40.3,-0.6114,0.2608,0.3716,-0.283
7p1q6c59ike1,user_y8xin5h0,363,351,5,8,0.4387,2147,204,122,76717,0.03223,-30.2,0.4387,0.6957,0.7734,0.0089
1e0uphfzu1lg,user_0x8eeesf,364,352,10,4,-0.9718,3940,1021,69,50831,0.09895,60.1,-0.9718,0.3524,0.9074,0.1731
y1zpq93wk7b2,user_46w547yq,365,353,6,13,0.1028,1963,1602,936,85297,0.05276,88.8,0.1028,0.2128,-0.6761,0.1769
t34oxwfxvioy,user_lb39ojje,366,354,1,2,-0.5282,2796,1619,216,99630,0.04648,23.1,-0.5282,0.3935,0.4022,-0.4626
qw93mpdgkmxn,user_2jrna6zz,367,355,5,2,-0.8709,597,418,973,12312,0.16146,17.3,-0.8709,0.2821,0.532,-0.2804
roj0kkjfpsr4,user_bsrrv0ob,368,356,3,10,-0.0853,3407,1975,505,64744,0.09092,37.4,-0.0853,0.3803,-0.7778,-0.0487
w0n8glbenph8,user_ygqf0cgn,369,357,5,7,0.6173,1531,124,421,9356,0.22188,-17.9,0.6173,0.9094,-0.8781,-0.0845
